Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=9a76fa74834273e3,웹개발 (Frontend),서울,,"경력 : - 경력년수 : 유관 경력 최소 2년 이상 - 업무내용 : 웹 프론트엔드 개발 필수사항 : - javascript 2년 이상 경력자 (필수) - React, Angular, Vuejs 프레임워크 활용 경험자..."
https://kr.indeed.com/viewjob?jk=0e5f338a5b47bb0e,Server개발 (피파온라인3),서울 강남구,,"용한 게임 서버 개발 -게임 플레이 기능 구현 [자격요건] - javascript, nodejs 기본지식 - 데이터베이스 관련 지식(RDBMS 또는... 부탁드립니다.) 자격요건 - javascript, nodejs 기본지식..."
https://kr.indeed.com/viewjob?jk=9cd2ea7d7d6c300d,Web application Engineer,서울 강남구,,"플랫폼 개발 [자격요건] - 하나 이상의 프로그래밍언어에 능숙 - Javascript, HTML, CSS 기본 지식 - RESTful API 이해... 상의 프로그래밍언어에 능숙 - Javascript, HTML, CSS 기본..."
https://kr.indeed.com/viewjob?jk=e50c56572d100cdc,JAVA개발(Pay),성남 서현역,,"기반 개발에 익숙하신 분 - Javascript, JQuery 사용에 능숙하고, Javascript Framework 기반 개발에 익숙하신 분... Javascript, JQuery 사용에 능숙하고, Javascript..."
https://kr.indeed.com/viewjob?jk=e061889ddb0009b8,Commerce Java 서버/웹 개발자,성남 분당구,,"기반 개발에 익숙하신 분 - Javascript, JQuery 사용에 능숙하고, Javascript Framework 기반 개발에 익숙하신 분... Javascript, JQuery 사용에 능숙하고, Javascript..."
https://kr.indeed.com/viewjob?jk=c32f8a8b6bb8b494,Server 개발 - 파파온라인3,서울,,"능구현 [자격요건] - 경력 3년 이상 (8~10년차 선호함) - javascript, nodejs 기본지식 - 데이터베이스관련지식(RDBMS 또는... 이상 (8~10년차 선호함) - javascript, nodejs 기본지식..."
https://kr.indeed.com/viewjob?jk=e0751414a099c8ff,웹서비스 구축 및 운영 기획,서울 상암동,,"격요건] - 학력 무관, 경력 3년이상, 성별 무관 - C# 및 JAVASCRIPT 에 능숙하신 분 - MSSQL 사용에 능숙하신 분 - 소셜 API... 성별 무관 - C# 및 JAVASCRIPT 에 능숙하신 분 - MSSQL..."
https://kr.indeed.com/viewjob?jk=f81bf974c8794d92,외국계 Game 기업 - Server 개발 (신규온라인개발팀: 경력),서울,,경력) (지원마감) 회사소개 외국계 글로벌 게임기업 업무내용/자격요건 담당직무 - HTML + JavaScript 게임 UI 개발 - RESTful API 게임 서버 개발 - 게임관련 In-house 툴 개발 - Dev...
https://kr.indeed.com/viewjob?jk=62a78f02de123598,시스템 운영/개발(MES경력 有) ASAP,서울 남영동,,요건(필수)] - MES시스템 有경험자 7년~10년(max) - Java: 중급 / C#: 초중급 / JavaScript: 초중급 / DB (Oracle): 초중급 Linux:초급 / Component: Farpoint...
https://kr.indeed.com/viewjob?jk=a52ed03553f8ae92,IT,대한민국,,"개발 가능, DB(informix, Oracle, MS-SQL등) 유경험자 우대 4) HTML5, Javascript, Jquery 개발 가능자 5) IT 보안 업무 유경험자 6) 영어 능통자 7) 국가유공자 5. 전형방법..."
https://kr.indeed.com/viewjob?jk=c4338692c14fa45a,머신러닝 엔지니어 (3년이상),서울,,"학위 보유 - PostgreSql, Mysql DB 사용 경험 보유 - 프론트엔드(JSP, PHP, Javascript) 개발 역량 - 클라우드 환경 개발 경험 보유 (AWS, Google) [전형절차] 서류 모집..."
https://kr.indeed.com/viewjob?jk=6c08d1cb9e941471,외국계기업의 웹 퍼블리셔(Web Publisher) : 대리급,서울 역삼동,,"인포테인먼트 업무내용/자격요건 담당직무 -. Web Publishing 을 담당하며, -. Javascript 개발자들을 교육해야 함. [자격요건] -. HTML5 표준 이해. -. CSS3 표준 이해. -. Web..."
https://kr.indeed.com/viewjob?jk=6388689a2e5890e0,"웹디자인, 퍼블리싱 채용",서울 가산동,,"직무 - 스마트시티코리아 내부 웹개발 관련 업무 (html,css, javascript,ajax,jquery 등) - 웹개발 관련 웹디자인 업무(포토... 기술 : html,css, javascript,ajax,jquery , 포토..."
https://kr.indeed.com/viewjob?jk=036312cb2afc29d3,외국계 Game 기업 - Server 개발 (신규온라인개발팀: 신입),서울,,담당직무 - HTML + JavaScript 게임 UI 개발 - RESTful API 게임 서버 개발 - 게임관련 In-house 툴 개발 [자격요건] - C++ 또는 JavaScript에 대한 깊은 이해 - 자료 구조...
https://kr.indeed.com/viewjob?jk=1b86676d57185db8,온라인 웹 프로그래머,서울 삼성역,,"Linux 경험자 3. HTML5 코딩 경험자 우대 4. Javascript 경험자 우대 5. JSP, Oracle 경험자 우대 6. 외부(ERP... 코딩 경험자 우대 4. Javascript 경험자 우대 5. JSP..."
https://kr.indeed.com/viewjob?jk=205f5b42668f7e3f,웹사이트 개발 및 유지보수(대리급),서울 상암동,,"ASP.NET (C#), Javascript 에 능숙하신 분 - MSSQL... 제출서류] 국문이력서 자격요건 - ASP.NET (C#), Javascript 에 능숙하신 분 - MSSQL 쿼리 작성에 능숙하고 프로시저 개발..."
https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f,"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업",대한민국,,"모바일 기반 프로그래밍 개발 가능 ㆍDB 설계 및 프로그래밍 언어 활용 개발 가능 - Java, Javascript, DBMS(Oracle,MS), HTML5, Vue.js, AngulaJS, ReactJS *우대사항..."
https://kr.indeed.com/viewjob?jk=f9d2781019dd50b9,Frontend,서울 강남구,,"HTML과 CSS에 대한 전반적인 이해 - 기본적인 자료구조, 알고리즘 및 컴퓨터 사이언스에 대한 이해 - Javascript를 프레임워크를 사용하기 위한 도구가 아니라 언어로 공부를 한 적이 있는 경험 - React 또는..."
https://kr.indeed.com/viewjob?jk=b67e8b2d4afe66b5,SW engineer,성남 판교역,,Excellent in Linux - Good at Javascript programming - Experience in embedded server... Linux - Good at Javascript programming...
https://kr.indeed.com/viewjob?jk=1947d9fed6bf4e36,백엔드 개발자(리드),서울 역삼역,,"이전 개발 ? 웹서비스의 API 개발 ? 사내 사용되는 서비스의 데이터 처리 파이프라인 개발 [필요기술] ? JavaScript, TypeScript, Python ? Node.js, Express ? RESTful API..."
https://kr.indeed.com/viewjob?jk=84ebf1e7ce4348b6,차량용 임베디드 SW개발자,성남 판교역,,language: C++ - 2+ years in programming language: JavaScript - 5+ years of industry experience as a software development...
https://kr.indeed.com/viewjob?jk=a750217207b667b0,플랫폼 웹서버 개발자 모집,서울 강남구,,"실전경험자 1) OS: linux 2) Language: c#, javascript and etc 3) DB: mysql, mongodb 4... Language: c#, javascript and etc 3) DB..."
https://kr.indeed.com/viewjob?jk=68bff5fe5cec0c61,[멜론] 커머스 개발자 모집,성남 판교역,,"개발 경력 3년이상 (Mobile) Web Front-End 개발 (template engine, javascript,css 등) 스킬 보유자 RDB에 대한 이해 및 SQL 튜닝 능력 보유자 MSA 기반 서비스 설계/개발..."
https://kr.indeed.com/viewjob?jk=9f7d7cbe5e172a01,Front-end Developer,서울,,"이런 분과 함께하고 싶습니다] 프론트엔드 개발 경력 3년 이상 JavaScript, CSS, HTML에 대한 이해가 깊은 분 Golang, Node... Webpack, Babel, JavaScript, CSS, HTML..."
https://kr.indeed.com/viewjob?jk=d905f860d15217ee,모바일 선불결제 서비스 개발 (사원-대리),성남 판교역,,apache/tomcat 경험자 - full stack 개발자 - javascript / jquery - 대외서비스(포털서비스 등) 모바일 앱 연동... full stack 개발자 - javascript / jquery - 대외...
https://kr.indeed.com/viewjob?jk=a3f7e859f78c3856,게임플랫폼 Server 개발,경기도 성남,,"Hadoop, HBase 등 대용량 데이터 처리 플랫폼 경험자 우대 - Javascript 프레임웍을 이용한 Front-end 개발기술 보유자 우대... 플랫폼 경험자 우대 - Javascript 프레임웍을 이용한 Front..."
https://kr.indeed.com/viewjob?jk=b9ab91310f88c7b2,플랫폼 개발,서울,,"가능자(Oracle, MSSQL, MySQL 중 1개 이상) 5. Javascript, jQuery, Ajax 사용 가능자 6. 책임감 강하고 성실한... 중 1개 이상) 5. Javascript, jQuery, Ajax 사용..."
https://kr.indeed.com/viewjob?jk=9e0e79d71c83094f,개방형 플랫폼 개발(채용인원 1명),서울 상암동,,"방형 플랫폼 개발 [자격요건] - ASP.NET (C#), Javascript 에 능숙하신 분. - 소셜 API (Facebook, Google... ASP.NET (C#), Javascript 에 능숙하신 분. - 소셜..."
https://kr.indeed.com/viewjob?jk=77e0ff362e6ea4e1,Senior Front-end Developer,서울,,"숙련자. • Proficient understanding of client-side scripting and JavaScript frameworks, including jQuery. • jQuery를 포함한 클라이언트 사이드..."
https://kr.indeed.com/viewjob?jk=f28daf14149c1eec,"웹서비스개발자, IoT 플랫폼/서비스 서버 개발 경력 정규직",서울 서초구,,ㆍ경력 : 3년 이상 ㆍ JavaScript 및 웹 언어 사용 가능 ㆍ웹... 담당업무] - 웹서비스 개발 [지원자격] ㆍ경력 : 3년 이상 ㆍ JavaScript 및 웹 언어 사용 가능 ㆍ웹서비스 및 서버통신에 대한 개념 이해...
https://kr.indeed.com/viewjob?jk=cbc3b72beced3fd7,"실력있는 퍼포먼스 마케터, 개발자분",서울 강서구,,"우대 - IT 활용 능력자 우대 - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 전공계열..."
https://kr.indeed.com/viewjob?jk=fdccc56bf11f9073,웹 응용 프로그램 개발(ASP.NET(C#)),서울 성수동,,"Stored Procedure 사용 가능자 - MVC 사용 가능자 - Javascript, jquery, Ajax 개발 가능자 - 웹서비스 개발 가능... MVC 사용 가능자 - Javascript, jquery, Ajax 개발..."
https://kr.indeed.com/viewjob?jk=d04c2290df39254c,빗썸pro Front-End 개발(3명),서울 강남구,,"Webpack, Grunt 등 JavaScript 기반 Build Tool... 이력서 자격요건 1. Node.JS 등 Server-Side JavaScript 개발 경험자 2. Angular 기반 Web Programming..."
https://kr.indeed.com/viewjob?jk=1a5e0603bbf9e7c4,IT 개발자,서울 삼성역,,"졸업자 2. 관련 경력: IT 서비스개발 근무경력 3년 이상 - Javascript, PHP 개발 능력 - Back-end 개발 경험과 DB에 대한... 근무경력 3년 이상 - Javascript, PHP 개발 능력 - Back..."
https://kr.indeed.com/viewjob?jk=25caabee285bceaa,IT 팀장급,서울 양재역,,"5년 이상 웹사이트 풀스택 개발자 - HTML, CSS, JAVASCRIPT, C#, Apache, Tomcat, VBA 사용 가능 [전형절차... 개발자 - HTML, CSS, JAVASCRIPT, C#, Apache..."
https://kr.indeed.com/viewjob?jk=f7d6a9ea36c1be5d,SW 개발자,성남 분당구,,"개발 경험 - 대졸, 경력 5년 이상 [우대사항] - Web ( JavaScript, Node.js, HTML5) 개발 경험자 - 개발 PL 경험자... 우대사항] - Web ( JavaScript, Node.js, HTML5..."
https://kr.indeed.com/viewjob?jk=2e21dfafa321c894,Browser Porting SW엔지니어,성남 분당구,,"interface 개발 -사용 programming language : C, C++, JAVA, Javascript [자격요건] -총경력 3~10년 사원~과장급 -Skill : Programming language - C..."
https://kr.indeed.com/viewjob?jk=6e6afafd50d4f351,전산파트 관리자(파트장),경상북도 경주,,"능자 - 운전 가능자 [우대사항] - JAVA, JSP, 델파이, javascript 개발 가능 - POS 및 KIOSK 솔루션 운영 경험 - 리조... JAVA, JSP, 델파이, javascript 개발 가능 - POS 및..."
https://kr.indeed.com/viewjob?jk=f6c7a1bd8b88bd1c,외국계 Game 기업 - Server 개발 (신규모바일개발팀),서울 강남구,,"스택에 친숙하신 분 - Unity3D경험자 - Node.JS, Javascript경험자 - MongoDB등 NoSql DBMS경험자 - Redis경험... 경험자 - Node.JS, Javascript경험자 - MongoDB등..."
https://kr.indeed.com/viewjob?jk=40ddb3bad95eeb9d,웹서버 관리 및 JAVA 개발,성남 야탑역,,"Java 언어 기본 + JSP, Spring, HTML5, CSS, Javascript, AJAX, JSON, jQuery 중 세가지 이상 사용 가능... HTML5, CSS, Javascript, AJAX, JSON..."
https://kr.indeed.com/viewjob?jk=7b953b7746669935,Frontend,서울 강남구,,"HTML과 CSS에 대한 전반적인 이해 - 기본적인 자료구조, 알고리즘 및 컴퓨터 사이언스에 대한 이해 - Javascript를 프레임워크를 사용하기 위한 도구가 아니라 언어로 공부를 한 적이 있는 경험 - React 또는..."
https://kr.indeed.com/viewjob?jk=d2e18a2caa57e9ad,시니어 개발자 팀장급,서울 강남구,,"계하고 개발합니다. 고객이 사용하는 각종 웹서비스를 설계하고 개발합니다. React.js, Vue.js, JavaScript, TypeScript Node.js, Express RESTful API, GraphQL, gRPC..."
https://kr.indeed.com/viewjob?jk=be6551621169457c,개발팀장,서울 강남구,,년이상 (PHP/ javascript/HTML/CSS) - DB(MySQL) 이해도 높은 분 우대 [전형절차] 1차면접 [제출서류] 국문이력서 자격요건 - 웹프로그래밍 7년이상 (PHP/ javascript/HTML/CSS...
https://kr.indeed.com/viewjob?jk=96febf0f8f9eb215,Global Service FE/Server 개발,서울,,"Framework server side 개발 5년 이상 경험 - Javascript Framework 기반 개발 (Vue, React, Angular... 개발 5년 이상 경험 - Javascript Framework 기반 개발..."
https://kr.indeed.com/viewjob?jk=b552a0881c758641,고려대학교 캠퍼스 내 근무) 웹개발자 인재,서울 성북구,"연봉 25,000,000원 - 30,000,000원","준수한 퍼블리싱 • HTML5/CSS3를 통한 디자인 구현 • Javascript/jQuery를 이용한 기능 구현 • JAVA/MySQL을 이용한... 이상 직무기술: SPRING, JAVASCRIPT, 웹프로그래밍, 스마트폰..."
https://kr.indeed.com/viewjob?jk=442ef84d58399a05,JavaScript Engineer,서울 서초구,,개발 - JavaScript SDK의 고객 지향 가이드 문서 작성 - 디자인 팀과 협업하여 센드버드 JavaScript SDK를 이용한 고객 지향 샘플 앱 기획 및 구현 [자격요건] - 1년 이상의 JavaScript를...
https://kr.indeed.com/viewjob?jk=562362d965048f19,"[경기중기청 박람회]각 부문별 개발자 (C# java, 프론트엔드)",성남 분당구,,"개발 [자격요건] - 경력 : 3년 이상 - C#, Java, javascript, Spring, Mybits - HTML, CSS 표준, 비동기... 경력 : 4년 이상 - javascript, AngularJS, Vue..."
https://kr.indeed.com/viewjob?jk=cc8e3dc965cb791a,웹개발 신입/경력 정규직,서울 서초구,"연봉 26,000,000원","울특별시 서초구 강남대로12길 403호 인근지하철 직무내용 담당업무 : PHP, http, CSS, javascript 경력 : 신입, 경력(3년 이상) 학력 : 초대졸 이상 우대사항 : 정보처리기사 및 관련 자격증, 관련..."
https://kr.indeed.com/viewjob?jk=0ad0c1fffa87aadf,(주)티알큐 행사기획 플랫폼 개발 위한 스페셜 개발부서 팀빌딩,서울 노원구,"월급 2,000,000원","[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 웹, DB서버 구축 및..."
https://kr.indeed.com/viewjob?jk=1eb14d05c1d6510b,자바기반 웹 개발자,서울 당산동,,"Spring MVC ? Script : HTML, CSS, Javascript(jQuery) ? DBMS : MySQL, MSSQL ? 개발경력 6... HTML, CSS, Javascript(jQuery) ? DBMS..."
https://kr.indeed.com/viewjob?jk=904b964fabbe1fd3,웹 프론트엔드 시니어 개발자_5년이상,서울 송파구,,"Vue, Webpack, ES6 활용한 실무 역량을 보유하신 분 ? JavaScript 개발에 능숙하신 분 ? HTML5, CSS3 사용한 웹표준... 량을 보유하신 분 ? JavaScript 개발에 능숙하신 분 ? HTML5..."
https://kr.indeed.com/viewjob?jk=27b97a5c7db701a3,모바일 선불결제 서비스 개발 (대리-차장),성남 판교역,,apache/tomcat 경험자 - full stack 개발자 - javascript / jquery - 대외서비스(포털서비스 등) 모바일 앱 연동... full stack 개발자 - javascript / jquery - 대외...
https://kr.indeed.com/viewjob?jk=9db93dd0695793b6,[API플랫폼] 테크니컬 어카운트 매니저(Technical Account...,성남 판교역,,"서버, 데이타베이스 및 모바일 디바이스의 디버깅, 트러블슈팅 경험 Java, Swift, Kotlin, Javascript로 작성된 소스 코드 경험 필독사항 ※ 카카오 기술 직군의 경우, 개발 경력 2년 미만일시 추가..."
https://kr.indeed.com/viewjob?jk=70d25ed96564d13c,네이버 블로그 차세대 시스템 개발을 위한 Frontend 개발자,서울,,모십니다. - 블로그 서비스 : https://m.blog.naver.com [우리는 이렇게 일해요] * JavaScript 생태계의 언어와 툴의 깊은 이해를 바탕으로 제품을 만들어 갑니다. - ES6/TypeScript...
https://kr.indeed.com/viewjob?jk=df38af0e71ba6da8,"웹(JSP, JAVA) 경력자",성남 분당구,,"[직무내용] 웹, JSP, JAVA, Servlet, Javascript, websquare, Oracle, mysql [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간..."
https://kr.indeed.com/viewjob?jk=53c4792583879b6f,주식회사 드림메이커 웹 프론트엔드 개발자,인천,"연봉 21,550,000원 - 25,000,000원","를 활용한 스타일시트 개발, 브라우저별 대응, 여러 디바이스를 타겟으로 반응형 처리가 가능하신 분 - JavaScript 를 활용하여 DOM API 및 기본적인 액션, 이벤트 처리가 가능하신 분 - jQuery 를 사용하여..."
https://kr.indeed.com/viewjob?jk=cf380c7519a2adbe,UI 개발(웹퍼블리싱) 담당자,대한민국,,"분 - 쇼핑몰 구축, 운영, 퍼블리싱 경력이 있으신 분 - 모바일 프로젝트 경험이 있으신 분 - Javascript & Jquery 사용 가능하신 분 본 채용은 상시 채용으로 면접이 수시로 진행되며, 先지원자에게 기회..."
